code,stock,concept,cause,thing,url,explain,title,dt
sz000697,*ST炼石,ST板块,退市风险+四川国资+国产C919+无人机+军工,,5kzcg828ye,"1、23年3月23日，公司因“最近一个会计年度经审计的期末净资产为负值，或者追溯重述后最近一个会计年度期末净资产为负值”的情形”等，被实施退市风险及其他风险警示。2023年第一次临时股东大会召开后，国资背景主导的四川发展管理层将接手公司经营。,2、2022年4月，四川发展携手四川航空、川航物流等，推动开展国内首个空客A321客机改货机业务。该项目计划总投资不低于60亿元，规划建设停放125架飞机，预计2023年三季度建成投运。,3、公司有为C919提供零部件的业务合作，全资子公司Gardner是空客的一级供应商，该公司均在境外工厂生产。公司主要业务为航空精密零部件、结构件的生产和销售，构建了“高温合金→单晶叶片→航空零部件→航空发动机→大型无人机整机”较完整的产业链。,4、成都航宇参与了中国航发AES100涡轴民用发动机的研制工作，是提供涡轮叶片的供应商之一。23年3月24日互动表示，成都航宇已掌握了全球极少数企业才能掌握的复杂空腔单晶叶片制造工艺研发和技术，有望打破西方国家垄断。,5、朗星无人机主要业务为大型吨位无人机的研发设计、总装交付，以及未来无人机运营服务业务。",03月31日*ST炼石股票异动解析,2023-03-31
sz002316,*ST亚联,ST板块,申请摘帽+华为合作+智能电网+第三方支付,,29zj8h1wl1,"1、23年3月30日晚公告，公司已向深交所提交对公司股票交易撤销退市风险警示及其他风险警示的申请。,2、公司控股子公司南京凌云科技发展公司目前正处于减资公示期间。,3、公司与华为在数据通信与数据传输等通信产品上持续合作，共同服务于能源、交通等行业客户。,4、公司在智慧经营领域主要从事第三方支付业务及商户经营服务业务。子公司开店宝始终秉承着专注服务小微商家的经营理念，为中小微商家的经营进行多维度赋能，建立以中小微商家为核心的商业生态体系。,5、公司智慧专网领域主要为电力、交通等行业提供信息通信技术解决方案，包括相关软硬件产品的研发与服务，持续推动专网通信技术的发展和行业解决方案的升级。",03月31日*ST亚联股票异动解析,2023-03-31
sz000571,ST大洲,ST板块,恢复生产+大飞机+煤炭+进口食品,,dtyy1klru0,"1、23年3月30日晚公告，公司旗下胜利煤矿已全部整改完毕通过复查和检查验收并恢复生产。,2、公司参股子公司中航新大洲主要生产产品之一为LEAP发动机零部件，其中LEAP-A对应机型空客320neo，LEAP-B对应机型波音737MAX，LEAP-C对应机型C919。,3、公司2022年半年报显示，五九集团煤炭资源\u002F储量的情况：胜利煤矿剩余保有储量18200万吨，剩余可采储量10710.53万吨,4、公司从事的主要业务为煤炭采掘及牛肉食品的经营。煤炭产业由本公司的控股子公司五九集团经营管理，主要业务是煤炭的采掘及销售，采用综采综放开采工艺。公司煤炭产品主要用作发电、供热和化工原料。,5、公司在乌拉圭拥有两个全资子公司 Lirtix S.A.和 Rondatel S.A.，一家参股公司 Lorsinal S.A.，从事牛肉屠宰加工业务，并通过与中检溯源合作，将海外牛肉进口到国内市场。",03月31日ST大洲股票异动解析,2023-03-31
sz002411,*ST必康,ST板块,六氟磷酸锂\u002F钠+医药+破产重整,,c5z0xq3nm7,1、控股子公司九九久科技六氟磷酸锂实际产能已超6,03月31日*ST必康股票异动解析,2023-03-31
sz002536,飞龙股份,公告,一季报预增5-7倍+参股芯片+热管理模块+氢燃料电池,,c5xd2se0rs,"1、23年3月29日晚公告，预计2023年一季度归母净利5800万元-7000万元，同比增长565.48%-703.17%。报告期内，公司新能源热管理部件产品收入同比增长较快；采购成本下降，产品毛利率同比提升。,2、公司间接参股8%深圳创成微电子，后者专业从事于芯片设计与方案提供，业务包括数字信号处理（DSP）芯片设计、数字信号处理算法研究、音频系统设计、时钟芯片设计等。,3、公司为国内汽车水泵行业龙头，生产的电子水泵、热管理温控阀等热管理类产品可应用在氢燃料电池领域；涉及氢能源的客户有亿华通、潍柴、雄韬股份等。,4、公司是国内规模最大的汽车水泵、排气歧管生产厂家，汽车水泵市场占有率常年保持第一，客户含比亚迪，长城汽车等企业。,5、23年3月24日公告，与某上市公司签订定点通知函，公司成为该客户商用大巴及储能项目电子水泵总成单独供应商，目前该项目小批量供货，即将量产。22年7月26日公告，公司成为理想汽车某项目热管理模块\u002FEGR冷却阀的供应商。",03月30日飞龙股份股票异动解析,2023-03-30
sz003013,地铁设计,公告,年报增长（拟10派4.5元）+智慧交通+工程服务,,8vxjv1dpge,"1、23年3月29日晚公告，22年公司营收24.76亿元，同比增长4.02%；净利润3.998亿元，同比增长12.14%；拟每10股派4.5元。公司主营轨道交通、市政、建筑等领域的勘察设计、工程总承包等。,2、公司拥有智慧城市轨道交通关键技术，提出以工业互联网和物联网为基础，以应用驱动的人工智能技术为核心，以乘客和设备为对象，搭建数据驱动的轨道交通信息集成系统架构体系。,3、22年10月8日，地铁设计与新筑股份联合组建的合资公司正式揭牌，布局轨道交通减振降噪领域。,4、公司是粤港澳大湾区轨道交通勘察设计龙头企业之一，立足大湾区，持续拓展核心业务。",03月30日地铁设计股票异动解析,2023-03-30
sh603109,神驰机电,公告,年报增长（拟10派3元）+便携式移动电源+小型发电机,,29xwdkd3jt,"1、23年3月29日晚公告，2022年公司营收26亿元，同比增长6.67%，净利润2.07亿元，同比增长6.61%；扣非后净利润2.24亿元，同比增长103.84%，拟10派3元。,2、公司销售范围覆盖全国主要省份。在美国、迪拜等地设立了全资子公司，在日本成立了分公司，并在越南建立了生产基地。,3、公司主要从事小型发电机、通用汽油机及其终端类产品的研发、制造和销售。公司是国内少数已形成从核心部件到终端类产品的完整产业链的生产企业。,4、公司便携式移动电源产品已经开发出多个功率段的产品，可满足户外露营，家庭应急等多个应用场景需求。部件产品以小型发电机等多种类别兼顾，其中小型发电机等为生产发电机组等终端类产品的核心部件。",03月30日神驰机电股票异动解析,2023-03-30
sz002595,豪迈科技,公告,年报增长（拟10派3.75元）+一体化压铸+风电铸件,,ahxfywx6cj,"1、23年3月29日晚公告，公司22年净利润12亿元，增长13.96%，每10股派3.75元。公司是全球轮胎模具龙头，掌握更高难度的模具精铸铝工艺，拥有铸造加工一体化优势。,2、公司有给客户提供大型压铸机的零部件业务，当前业务量较小。,3、公司是国内风电铸件行业第一梯队厂商，铸件产能由2019年的9万吨提升为2022年的24万吨。,4、公司主要从事子午线轮胎活络模具的生产及销售、大型零部件机械产品的铸造及精加工，主要客户为专业轮胎制造商。",03月30日豪迈科技股票异动解析,2023-03-30
sh600502,安徽建工,公告,年报增长（拟10派2.5元）+水力水电+房屋建筑,,ahxfywxc26,"1、23年3月29日晚公告，公司2022年营收801.2亿元，同比增长12.31%；净利润13.8亿元，同比增长25.94%；拟10派2.5元,2、公司基础设施建设业务涉及公路、市政、城市轨道交通、水利水电、港口航道等领域。公司拥有公路、市政、港航工程总承包等 6 项特级资质及多项一级资质；房屋建筑工程为公司传统施工主业之一，公司拥有 2 项建筑工程施工总承包特级资质；房地产开发为公司传统主业之一，拥有安建地产与和顺地产两个地产品牌。,3、公司控股运营水电站 7座，总装机容量 24.61 万 KW，权益装机容量 18.81 万 KW，年设计发电量约 10 亿 KWH，已全部建成发电，电站分别位于安徽省霍山县、金寨县和云南省怒江州贡山县。",03月30日安徽建工股票异动解析,2023-03-30
sh688293,奥浦迈,公告,年报增长（10转4股派6元）+医疗服务,,77xmr5x3kj,"1、23年3月29日晚公告，2022年公司营收2.94亿元，同比增长38.41%；净利润1.05亿元，较上年同期增加74.47%。报告期内海外业务取得突破性成绩，全年实现境外收入5138.88万元，占公司整体营业收入17.46%，同比增加1513.99%。拟10转4股派6元。,2、截止2022年12月31日，基本养老保险基金一二零五组合持股比例占公司总股本的3.00%。,3、公司是一家专门从事细胞培养产品与服务的高新技术企业。公司主营业务涉及细胞培养基系列产品和生物药委托开发生产服务两大应用领域。",03月30日奥浦迈股票异动解析,2023-03-30
sz001309,德明利,存储芯片,闪存主控芯片+触控芯片+次新股,3月28日，美光科技发布23年第二财季，净亏损23亿美元，上年同期为22.6亿美元。为最大季度亏损，归因于存货减值计提超14亿美元。美光管理层暗示存储市场可能已经触底，预计AI将在2025年提振销售。,c5xd2sftlj,"1、公司的主营业务主要集中于闪存主控芯片设计、研发，存储模组产品应用方案的开发、优化，以及存储模组产品的销售。23年3月14日互动表示，公司在企业级SSD产品方面已有产品上市。,2、公司前期主要聚焦移动存储领域，并投片量产了多颗闪存主控芯片，也开始布局嵌入式存储业务。公司预计2023年二季度会进行一颗SATA固态硬盘主控芯片的tape-out。,3、公司在人机交互触控领域完成初步业务布局，为客户提供6.5寸至21.5寸的小、中、大多尺寸显示屏的触控芯片产品，并逐步导入智能家电领域、后装车机领域和中大屏商显领域等市场。",03月30日德明利股票异动解析,2023-03-30
sz002213,大为股份,存储芯片,存储芯片+汽车零部件+信创,3月28日，美光科技发布23年第二财季，净亏损23亿美元，上年同期为22.6亿美元。为最大季度亏损，归因于存货减值计提超14亿美元。美光管理层暗示存储市场可能已经触底，预计AI将在2025年提振销售。,29xwdkea2f,"1、全资子公司大为创芯是一家集研发、设计、销售于一体的半导体存储器产品和方案提供商，拥有嵌入式存储、固态硬盘、内存条、移动存储产品线，主要以自有品牌“黑金刚”和“芯汇群”来推广市场。,2、22年5月大为创芯加入由统信软件发起的信息技术生态服务平台“同心生态联盟”，将与同心生态联盟各成员一同助力信创生态建设与产业发展。,3、22年12月29日公告，公司拟在湖南郴州建设含锂矿产资源综合利用及锂电池产业链项目、新能源专用车基地项目。总投资约220亿元。同日公告，公司拟出售四川欧乐60%股权以集中精力和资源服务重点业务。,4、公司于21年中标比亚迪胎压监测系统项目，向其供应了100多套胎压监测系统，已于22年安装在比亚迪生产的公交车上。参股公司大为弘德生产的专用车需要向大型车厂采购汽车底盘用于改装，其改装的样车采购的比亚迪底盘。,5、公司是国内汽车电涡缓速器龙头企业，产品已完成国内主要车桥、变速箱制造商的产品匹配认证，可广泛应用于制动频繁、制动强度较高的大中型长途旅游客车等客车市场。",03月30日大为股份股票异动解析,2023-03-30
